student_id,age,gender,state,family_income,high_school_gpa,sat_score,act_score,attendance_rate,ap_courses,extracurricular_count,volunteer_hours,leadership_positions,coding_projects,social_media_hours,online_certifications,essay_score,recommendation_score,interview_score,admission_status
459941,19,Male,Texas,14800,3.65,1315,20,100.0,3,4,56,2,3,2.0,3,70.5,71.6,90.8,1
762473,20,Male,Ohio,36264,2.36,1273,23,82.3,4,5,157,1,1,6.1,1,73.5,94.3,46.8,1
22998,19,Female,Virginia,68787,3.58,885,10,88.9,6,5,56,1,0,4.2,1,69.4,100.0,61.3,1
905085,17,Female,Ohio,81443,3.32,1212,16,99.5,2,1,93,2,2,6.9,1,51.4,74.9,77.2,1
533750,18,Female,California,68961,3.56,988,33,95.7,2,1,36,1,2,3.9,1,74.5,94.2,76.8,1
474636,17,Male,Illinois,117602,3.39,1306,13,95.3,1,3,240,2,1,2.4,2,47.5,71.2,54.3,1
504840,20,Male,Georgia,36926,2.97,978,27,90.0,8,2,55,0,0,4.8,1,72.7,76.8,74.4,1
891240,18,Female,California,18910,2.76,982,21,88.5,5,3,119,1,1,5.0,0,57.7,76.9,70.8,1
622922,19,Male,Texas,26877,3.01,748,22,87.9,2,2,229,1,2,4.9,2,72.1,78.6,44.9,0
404804,22,Female,Virginia,86559,3.17,1485,21,92.2,3,4,28,2,4,6.1,2,85.0,75.5,78.8,1
62653,22,Female,Washington,49159,3.02,1393,24,91.1,1,4,193,3,1,4.3,1,85.0,95.1,56.8,1
525729,20,Female,Florida,143060,3.22,1180,20,93.6,1,3,109,0,2,6.3,3,85.4,64.0,56.7,1
998235,19,Male,New York,71016,2.92,833,24,86.7,7,8,71,1,1,7.2,3,74.9,76.4,70.0,1
215099,20,Female,California,78416,3.96,977,24,97.1,4,1,68,2,1,8.4,3,75.6,85.4,43.2,1
769079,20,Male,California,103511,4.0,1345,31,86.9,2,5,170,1,2,5.2,1,65.3,70.8,62.5,1
76035,21,Female,Ohio,57984,3.5,997,34,100.0,6,7,74,1,1,5.9,3,97.0,73.6,61.8,1
268725,21,Male,Illinois,58754,2.77,1121,23,100.0,5,2,171,1,0,6.7,3,51.4,67.6,83.6,1
373160,17,Male,California,73048,3.38,1211,22,96.3,2,6,113,3,2,3.4,5,68.1,82.6,56.5,1
464177,20,Female,New York,38417,3.08,739,24,83.0,4,6,53,0,1,4.8,1,75.3,83.7,99.9,1
902365,17,Male,Texas,63767,2.59,1208,23,87.1,2,3,170,5,1,4.4,1,70.1,66.7,76.8,1
848481,22,Male,New York,28037,2.97,909,26,98.7,2,3,46,1,5,3.3,6,57.1,78.1,83.2,1
84946,22,Male,New York,33541,3.43,1254,25,98.8,2,5,85,1,3,8.4,2,75.9,66.3,72.1,1
867587,21,Male,Virginia,28285,3.14,948,16,97.4,2,10,39,4,0,4.2,2,85.2,57.3,48.5,1
617672,21,Female,Texas,82202,4.0,1187,33,91.4,2,7,126,3,1,4.4,4,72.9,96.0,51.0,1
20024,21,Female,Ohio,51372,3.89,1110,24,100.0,2,5,88,0,2,4.7,0,88.5,73.8,84.0,1
435439,19,Other,Washington,86448,2.35,1197,29,87.8,3,4,117,1,5,4.1,2,78.0,88.5,60.4,1
377077,17,Female,Georgia,30071,3.42,1369,23,88.6,2,6,125,2,0,6.2,2,71.6,77.6,79.2,1
370615,22,Female,California,81205,4.0,1011,13,87.6,3,4,29,0,1,8.6,3,86.6,67.1,81.4,1
454785,17,Male,Washington,50675,2.56,1023,26,93.2,2,4,59,0,3,2.0,2,65.8,87.0,71.5,0
760330,21,Male,Virginia,19303,3.96,1163,26,97.8,3,5,43,1,1,9.0,2,67.4,86.5,53.2,1
689726,16,Female,New York,75914,3.88,1044,24,97.5,6,3,19,1,1,5.4,5,57.8,75.3,88.4,1
616801,18,Female,Ohio,17360,3.19,1228,22,84.7,2,4,81,3,1,6.4,0,79.9,69.1,74.9,1
245193,19,Male,Texas,25729,4.0,1014,21,88.8,0,1,143,2,2,6.6,1,75.5,71.5,100.0,1
192333,22,Female,New York,39423,3.2,1270,30,81.2,2,1,152,2,3,3.5,4,73.5,85.2,80.2,1
793391,18,Male,Ohio,16875,3.19,1082,19,90.3,2,3,91,1,2,2.4,3,67.3,75.1,73.8,1
766409,22,Female,Washington,104196,2.99,1600,16,88.7,8,6,55,0,2,3.7,0,66.7,78.3,74.9,1
276267,22,Male,Washington,69429,3.83,1199,23,82.5,2,7,67,1,2,3.1,3,59.7,59.8,65.2,1
242365,21,Female,Georgia,45080,4.0,831,24,94.4,2,8,85,3,3,1.7,3,63.4,69.5,76.0,1
662129,19,Male,New York,68008,2.0,833,26,89.9,1,5,79,2,0,3.1,2,65.2,66.6,48.7,0
929416,18,Female,Ohio,150897,2.9,1184,25,96.1,1,3,73,5,2,5.8,5,87.7,75.8,72.2,1
600300,22,Male,California,84839,3.53,1292,34,88.0,2,7,43,2,2,5.1,2,83.4,87.5,100.0,1
386461,19,Female,Washington,85995,3.86,891,30,90.2,4,5,33,0,1,5.1,3,69.8,78.8,68.0,1
185020,18,Male,North Carolina,18545,3.98,1257,23,94.2,6,1,110,1,0,8.0,2,53.4,78.5,69.2,1
688728,20,Female,Florida,109468,2.99,1303,21,86.9,1,2,70,1,2,8.4,1,73.2,72.3,52.9,0
663403,17,Male,Florida,57367,2.99,1189,15,93.9,1,2,61,2,3,0.0,2,63.6,73.0,73.6,0
677289,22,Female,Texas,74311,2.92,1600,27,91.2,3,4,150,4,3,6.0,0,56.9,78.3,52.9,1
528518,19,Male,Washington,38506,3.74,1347,21,95.1,3,7,97,1,2,5.4,0,74.0,57.9,84.9,1
976451,22,Female,Georgia,24869,3.28,1228,21,89.6,5,5,61,2,2,3.9,0,60.3,94.1,73.8,1
659765,22,Male,Ohio,22287,3.96,1189,33,91.3,0,3,50,1,2,5.9,1,89.3,81.4,77.6,1
906948,19,Male,Virginia,32706,2.88,1149,20,96.9,1,1,79,1,2,3.4,0,68.8,75.8,79.0,1
907584,16,Male,California,58595,3.06,1321,18,94.1,2,6,173,0,0,5.7,1,87.7,72.8,73.3,1
718653,20,Male,New York,66499,3.73,1315,31,100.0,3,4,152,2,1,7.9,2,84.5,79.0,55.5,1
478532,18,Female,Virginia,47461,3.62,1049,16,76.2,3,5,145,1,3,7.0,0,84.3,80.8,68.5,1
857521,20,Male,New York,36419,3.61,1116,20,89.9,5,3,37,3,1,4.1,3,86.2,80.5,84.6,1
247677,16,Female,Washington,95109,3.59,1264,29,90.4,1,3,27,0,2,4.2,1,78.7,70.7,73.2,1
945395,21,Male,California,126499,3.03,979,36,81.1,1,3,73,3,1,4.6,0,80.7,65.4,55.9,1
566387,18,Male,Washington,228535,2.31,963,19,84.1,1,2,65,0,0,6.7,2,85.7,62.4,66.3,0
38497,19,Female,Georgia,36245,2.85,1007,22,80.6,4,4,79,1,2,4.7,0,93.4,75.2,89.6,1
886570,18,Male,Illinois,36598,2.96,923,27,92.9,3,1,96,1,1,6.5,3,81.3,83.0,85.3,1
219658,20,Male,Florida,20149,2.66,760,18,90.1,1,6,226,0,2,5.5,1,71.8,64.5,62.9,0
835027,17,Female,Illinois,28353,2.29,1206,15,79.9,1,4,94,0,2,6.1,3,51.2,74.9,92.8,0
900800,22,Female,Virginia,196742,4.0,1146,21,100.0,2,3,76,0,1,4.4,1,60.0,72.5,90.9,1
10336,21,Male,Ohio,75816,2.2,1581,35,100.0,1,1,136,3,2,5.0,1,67.3,60.7,78.9,0
381942,21,Male,Ohio,53028,3.23,759,36,95.4,2,3,218,1,6,6.3,2,64.4,55.6,63.4,0
134527,18,Male,New York,34746,3.69,1450,24,94.9,3,2,124,2,5,3.1,4,93.2,65.4,64.9,1
693627,21,Female,North Carolina,79405,3.32,1170,23,88.5,4,5,143,2,4,4.1,1,63.1,88.0,61.9,1
88955,20,Male,North Carolina,115753,2.43,1397,21,89.6,0,4,135,1,2,3.6,0,82.8,67.7,88.8,0
998354,22,Male,Georgia,89106,3.04,784,21,94.8,2,3,185,0,4,7.7,0,72.5,75.3,83.0,1
754471,21,Male,Texas,39427,3.03,876,25,88.8,5,5,123,2,1,4.2,4,54.8,80.2,69.9,1
412972,20,Male,North Carolina,52135,3.11,1168,24,88.5,1,6,103,0,2,1.5,2,71.1,62.4,77.2,1
344665,16,Male,Texas,68375,3.92,873,28,100.0,3,3,98,1,2,1.7,4,67.9,66.7,67.0,1
898250,16,Female,Washington,373956,1.88,1301,31,85.2,8,3,79,1,2,3.2,1,80.5,72.9,43.4,1
61123,18,Male,Virginia,62881,3.9,907,28,86.4,4,5,55,2,1,4.8,3,57.5,79.2,72.3,1
620093,22,Male,New York,64771,2.83,1379,31,90.9,3,5,74,2,3,8.2,2,77.1,57.7,54.0,1
412346,20,Male,Georgia,71758,3.35,995,25,91.6,2,4,111,1,5,5.2,3,63.6,72.2,65.4,1
734803,19,Female,Washington,147588,2.54,970,7,82.0,5,6,46,2,2,5.1,1,88.5,76.7,75.1,0
301780,22,Female,Florida,199032,2.7,1130,23,80.4,1,5,114,1,1,1.9,1,66.6,90.6,69.6,0
731008,18,Male,Washington,27673,3.16,1151,20,93.1,2,7,65,0,3,5.6,0,86.9,77.1,100.0,1
595459,22,Male,North Carolina,68273,4.0,1151,28,100.0,2,3,139,0,4,6.2,5,86.3,77.7,57.2,1
909865,19,Female,California,216365,2.33,651,19,84.9,4,3,105,1,1,4.2,4,64.8,87.2,84.3,0
61540,21,Female,Georgia,68510,3.77,898,21,100.0,2,4,100,1,1,5.6,3,71.0,83.9,69.3,1
240433,17,Male,Illinois,69882,3.15,1210,27,91.7,0,4,109,0,3,3.7,2,67.6,100.0,60.1,1
640816,17,Female,North Carolina,126853,3.35,1059,26,98.5,3,7,42,0,0,5.0,3,77.7,75.0,63.4,1
88726,17,Male,Florida,83281,2.46,1148,25,87.2,4,7,61,1,1,4.8,1,80.5,71.7,95.0,1
882950,22,Female,North Carolina,91199,3.15,801,15,88.3,1,7,111,1,4,4.9,2,79.1,78.6,83.0,1
485818,22,Female,New York,22780,2.52,951,23,94.9,4,6,70,1,1,2.8,1,78.5,81.1,74.7,1
65330,22,Female,Ohio,58549,2.93,809,15,93.7,2,8,42,2,1,5.2,4,81.1,92.1,75.3,1
293776,21,Female,North Carolina,71280,3.37,1213,32,95.4,5,5,110,0,3,6.7,1,69.6,100.0,56.2,1
593102,21,Male,North Carolina,45201,2.36,620,20,87.8,1,4,223,0,2,6.8,3,62.3,75.7,65.9,0
745711,21,Male,Florida,138098,3.97,998,20,94.0,6,6,113,0,2,2.4,1,80.4,68.7,97.9,1
421981,19,Female,Ohio,53870,3.42,1337,27,93.0,6,3,105,0,4,4.7,4,71.2,56.2,66.4,1
212593,18,Male,Florida,47163,3.33,1127,25,83.3,1,8,63,1,4,3.6,2,78.1,80.3,83.3,1
129226,17,Male,Florida,48126,2.81,1402,32,98.4,1,2,68,1,1,3.7,1,73.8,78.0,61.5,1
160718,21,Male,North Carolina,40879,2.13,1283,23,93.9,3,3,220,0,2,3.8,1,81.6,63.0,79.5,0
841672,20,Female,Georgia,21183,2.92,1065,32,89.3,7,3,198,2,1,6.3,1,79.5,83.7,29.5,1
752098,17,Male,Florida,57911,3.52,1052,30,96.1,5,3,114,3,2,2.5,3,69.8,76.5,65.2,1
535049,20,Male,California,167007,2.72,1081,17,87.6,5,2,103,2,3,5.4,1,87.3,81.7,78.1,1
50674,18,Female,Washington,46261,3.84,1004,28,97.2,1,3,131,0,3,9.3,1,71.8,86.4,70.7,1
50816,17,Other,Texas,56521,2.44,1162,11,85.8,2,3,58,0,2,2.3,2,69.0,87.4,83.8,0
710924,16,Male,Virginia,69647,3.09,758,22,100.0,2,1,128,1,5,2.7,0,49.7,65.4,82.6,0
800400,16,Female,Ohio,266315,3.1,880,23,95.1,0,2,59,0,6,7.6,1,60.5,79.0,100.0,1
623374,17,Female,Virginia,56762,2.79,1089,27,100.0,2,0,59,2,3,4.4,1,74.1,88.5,83.6,1
441228,19,Female,North Carolina,28159,4.0,1304,28,94.6,1,3,87,2,4,2.9,1,68.9,86.4,82.7,1
402927,17,Female,Georgia,36797,2.72,1073,28,94.0,2,5,72,0,0,3.2,4,97.0,88.0,81.6,1
572733,17,Female,North Carolina,156372,3.15,1015,22,88.3,3,3,92,2,3,3.9,3,72.9,92.6,78.5,0
5106,16,Male,Washington,22900,3.12,1103,22,86.6,0,5,73,2,1,1.0,1,84.9,89.3,73.6,1
830287,22,Male,California,102489,3.65,785,29,96.1,3,2,20,2,1,7.3,3,88.6,80.3,77.5,1
851473,18,Male,Washington,83539,2.57,933,29,88.0,4,7,114,1,3,4.1,2,75.1,73.2,90.8,1
637747,18,Female,Virginia,95408,3.56,1040,13,88.2,3,4,179,0,4,2.7,2,87.4,60.1,63.2,1
588045,18,Male,North Carolina,33261,3.07,1122,30,87.3,1,5,96,0,3,3.6,4,82.1,63.4,85.6,1
778109,19,Male,California,96057,2.6,1168,13,94.8,2,3,56,0,3,4.1,1,91.1,83.1,78.3,1
577055,18,Female,Georgia,102190,2.96,1099,22,83.9,1,3,66,2,5,7.4,1,79.3,71.8,62.1,1
541281,18,Female,New York,47419,3.34,927,29,90.7,2,3,82,0,2,5.2,3,71.0,70.3,63.0,1
642085,19,Female,Virginia,67521,2.58,933,24,88.8,9,1,168,1,1,6.9,3,71.6,76.8,91.9,1
427587,18,Female,Washington,85197,3.79,1332,23,98.4,3,4,101,2,5,6.8,1,66.4,62.6,87.0,1
743751,19,Female,Illinois,28433,3.45,1462,27,90.9,3,6,119,0,4,1.8,3,80.7,92.1,52.2,1
210194,19,Female,Illinois,113896,3.21,1086,20,79.1,3,4,224,0,3,6.0,2,90.2,72.2,52.1,1
333740,16,Male,Georgia,63399,2.82,1395,33,89.3,3,8,70,2,1,2.6,1,78.8,73.1,67.0,1
901091,20,Female,Florida,64207,3.62,1193,19,91.6,1,1,159,2,2,7.1,1,90.1,65.5,76.7,1
997435,22,Male,Georgia,347456,2.81,1053,17,83.9,1,4,68,2,1,3.9,0,59.8,62.9,66.6,0
699170,20,Female,Virginia,233514,3.0,923,21,85.0,0,3,121,1,2,6.7,1,84.9,80.2,98.7,1
908416,17,Male,New York,49814,3.5,1316,30,87.7,2,5,101,2,3,3.5,1,66.3,75.0,51.1,1
663006,17,Other,New York,53869,2.08,968,21,90.6,2,3,41,1,3,7.5,1,75.3,88.0,99.5,1
40822,16,Female,Illinois,89736,2.96,966,29,89.1,5,6,121,1,1,5.0,0,68.4,63.7,90.1,1
503246,21,Female,North Carolina,105590,3.73,1235,24,100.0,4,4,102,1,2,4.4,0,93.6,82.7,84.7,1
285335,22,Male,Florida,83745,3.14,1247,30,94.1,3,4,176,0,0,2.4,2,50.9,84.0,80.9,1
585276,20,Male,Texas,174295,3.16,1161,23,83.5,2,0,57,0,2,5.6,0,52.5,83.0,75.0,1
575175,21,Female,Florida,44641,3.01,967,22,85.5,3,6,62,0,3,4.4,4,58.3,83.7,75.0,1
741167,19,Female,California,27971,3.05,952,34,83.3,2,2,92,3,2,5.7,3,82.7,80.9,70.6,0
952518,16,Female,North Carolina,35178,3.52,1197,27,86.6,2,4,149,0,3,4.8,1,84.0,82.0,63.3,1
534943,22,Female,Virginia,167482,2.13,1203,16,92.1,1,5,106,1,1,3.3,1,85.7,73.1,88.9,0
521479,19,Female,Florida,14126,2.81,1103,11,84.1,2,1,54,4,1,2.7,2,56.9,85.0,81.5,1
923860,17,Male,North Carolina,36136,3.56,1031,30,100.0,3,2,99,2,3,4.5,2,72.1,66.2,71.3,1
818100,18,Male,Virginia,10748,3.88,1190,23,82.5,4,4,105,1,2,2.4,3,86.7,79.8,75.0,1
51988,16,Female,Virginia,64417,3.35,720,12,96.2,2,2,221,0,2,4.2,2,79.4,75.5,92.1,1
111925,22,Male,Illinois,36076,2.94,1040,36,91.1,4,3,99,0,2,4.9,0,76.3,84.8,66.0,1
839175,19,Male,Virginia,48185,3.39,1269,30,83.6,2,2,71,1,1,3.7,1,82.9,67.2,63.0,1
527574,22,Female,Ohio,83812,2.97,1311,18,94.5,4,4,61,0,0,5.0,3,75.7,97.6,69.1,1
454042,21,Female,North Carolina,82499,2.76,1454,15,82.0,2,2,99,2,3,5.0,1,78.9,78.3,62.1,1
212377,17,Female,Virginia,22095,2.75,1034,25,97.0,1,2,106,1,4,1.6,1,73.7,93.9,54.4,1
32124,22,Female,Virginia,59881,2.98,919,23,91.7,1,3,22,2,3,4.2,1,95.2,68.9,67.5,1
182310,16,Male,Washington,199943,4.0,834,24,81.7,4,5,117,0,1,6.3,3,70.3,80.1,100.0,1
502037,22,Female,Florida,137912,2.71,1414,14,96.4,3,2,206,1,3,5.3,2,88.2,69.8,75.0,1
10176,20,Male,New York,22041,2.99,1199,27,100.0,1,1,94,3,3,5.6,3,64.0,70.9,45.9,1
148957,20,Male,Washington,104439,3.35,678,24,87.1,7,7,99,1,2,8.0,2,70.3,87.3,68.1,1
895538,22,Female,California,29396,2.83,961,25,99.9,5,2,116,1,1,4.9,0,93.5,72.6,71.7,1
267920,16,Female,Virginia,100694,3.14,1285,31,89.8,4,2,68,0,2,5.6,2,87.1,77.6,68.2,1
624285,21,Male,California,111538,3.63,1107,20,100.0,3,5,57,1,2,8.0,1,70.9,65.5,54.9,1
306658,20,Female,New York,113941,3.66,1098,21,91.2,4,4,122,0,4,1.9,0,57.5,78.9,70.2,1
776381,19,Female,Virginia,128051,3.17,914,22,92.9,2,3,162,1,3,1.5,2,87.3,81.0,64.6,1
120229,19,Male,Virginia,65146,4.0,1375,14,94.0,3,0,66,2,4,4.3,3,64.2,75.7,77.2,1
33770,22,Male,Ohio,133844,3.68,974,17,74.0,2,1,148,2,1,4.1,1,84.9,73.7,74.4,1
962035,17,Male,California,30238,3.28,978,11,100.0,2,5,125,0,3,4.4,5,62.0,69.6,64.0,1
437574,18,Male,Georgia,42230,3.27,1204,21,94.7,2,5,141,2,1,5.1,7,60.9,88.4,43.6,1
40908,22,Male,New York,72093,3.92,1229,35,86.7,3,5,163,4,5,4.2,5,71.9,76.4,90.0,1
914500,22,Male,Florida,167982,3.42,1012,26,91.1,2,3,122,2,0,6.8,1,93.2,84.8,60.0,1
333988,20,Female,New York,110014,2.88,719,36,100.0,3,8,64,0,3,1.6,0,57.9,70.0,53.3,0
558372,20,Female,Illinois,81535,2.19,833,20,97.3,1,3,62,1,0,4.7,0,79.4,75.9,73.2,0
614270,18,Female,Ohio,42744,3.45,887,14,100.0,2,11,50,2,1,7.0,2,75.3,85.9,93.5,1
129387,18,Female,Texas,19080,3.76,491,21,95.9,3,1,93,2,2,7.3,4,82.4,70.1,91.8,1
759818,22,Male,Georgia,60516,3.56,788,18,90.0,5,3,57,1,0,0.0,8,62.9,65.6,50.8,1
184388,20,Male,Washington,89605,3.45,1071,14,86.2,4,1,121,1,2,5.1,2,68.9,89.8,70.7,1
743342,17,Female,New York,86351,3.52,951,21,89.4,1,4,78,1,1,3.8,1,92.8,77.0,66.1,1
757485,16,Male,Florida,129978,3.65,1198,25,92.0,3,5,211,1,1,5.2,4,93.2,100.0,86.2,1
124911,21,Male,Ohio,36540,3.23,1057,33,90.9,4,5,47,0,1,6.1,1,84.6,76.9,42.8,1
489408,17,Female,Virginia,50221,3.19,879,30,86.1,2,4,91,2,3,3.8,4,97.4,78.9,66.3,1
270007,19,Male,Washington,71236,3.06,1448,32,90.5,5,2,65,0,1,7.2,1,71.1,90.4,64.6,1
652383,19,Male,Ohio,56414,3.2,1053,30,99.5,4,4,43,1,0,4.0,2,70.4,86.3,91.0,1
590727,19,Male,Florida,17929,3.81,971,31,100.0,0,3,83,2,1,5.4,1,83.4,69.2,77.9,1
663333,17,Male,New York,32313,3.05,874,22,90.8,6,7,67,2,2,3.9,3,76.1,83.4,57.0,1
822486,17,Female,Illinois,64806,3.13,1118,23,94.9,7,4,38,1,2,5.2,4,99.1,60.3,55.9,1
350553,18,Male,Texas,59733,2.38,1112,15,100.0,3,2,85,1,3,7.3,1,75.3,59.6,92.2,1
50746,19,Male,California,107253,3.16,929,29,93.6,5,6,72,0,0,2.0,2,57.3,96.9,89.9,1
159137,20,Female,Florida,33192,3.96,811,27,91.7,1,0,190,0,1,5.4,2,45.4,67.3,61.7,0
211587,21,Male,Ohio,40588,2.86,1022,29,100.0,2,6,57,1,2,5.5,3,75.3,89.4,66.3,1
165207,17,Female,North Carolina,37700,2.8,855,19,89.9,2,4,129,2,2,6.3,2,88.1,80.8,89.8,1
987380,16,Male,Florida,47581,2.98,1230,29,88.2,3,5,70,0,2,4.7,3,83.9,81.6,57.2,1
697775,21,Female,Florida,215026,2.93,1237,25,94.7,5,2,73,0,1,4.8,2,67.0,68.1,73.9,1
440349,20,Male,Washington,8315,3.24,1188,18,93.8,2,2,140,3,0,4.0,1,70.3,61.6,63.3,1
369395,18,Male,Illinois,28840,3.77,1007,20,94.8,3,1,85,2,3,6.4,2,57.3,79.4,100.0,1
386762,19,Other,Ohio,71710,3.15,1044,20,90.7,2,6,50,1,2,3.7,1,72.4,82.5,66.8,1
435458,17,Male,Washington,74206,3.31,1062,21,83.0,0,2,94,1,4,4.9,6,62.2,74.4,88.2,1
351268,20,Female,Washington,187212,3.44,1300,10,89.0,3,4,113,1,4,5.1,3,69.0,77.8,66.1,1
423830,21,Male,New York,70675,3.67,1257,23,92.0,6,6,304,2,3,4.4,4,81.7,87.3,67.8,1
571210,18,Male,Washington,77978,3.21,885,24,100.0,2,2,82,3,2,6.3,0,92.9,79.8,83.3,1
682951,22,Male,California,40369,2.47,1165,25,93.4,3,4,32,1,0,2.9,1,82.4,73.9,71.8,0
338771,18,Female,New York,128406,2.71,866,21,90.7,1,3,104,1,1,7.1,2,83.0,100.0,75.9,1
789340,22,Female,Illinois,39577,3.12,1186,20,92.3,2,3,65,2,1,4.3,2,75.2,69.7,56.7,1
621399,20,Male,Texas,70726,4.0,745,15,91.6,1,0,71,1,1,5.1,2,78.4,86.1,66.4,1
170534,16,Female,North Carolina,22655,2.55,770,17,89.4,0,1,54,1,0,5.4,2,65.2,71.8,66.5,0
259058,19,Female,Virginia,52775,3.08,1094,35,88.1,2,6,174,2,1,2.6,4,65.3,74.2,75.1,1
558522,21,Male,California,56467,3.1,1193,16,86.1,2,3,85,0,1,2.7,4,62.4,65.2,75.1,1
252260,16,Male,Illinois,16214,3.27,1116,18,80.6,10,1,141,0,3,5.8,2,68.4,87.2,79.3,1
578437,19,Female,Ohio,32759,2.82,1225,19,100.0,3,1,46,1,1,8.0,5,73.5,69.0,54.7,1
687727,17,Male,Washington,218553,3.33,1034,22,98.6,3,0,48,0,1,3.5,3,68.7,80.7,46.7,1
483904,20,Female,New York,56836,3.94,880,22,92.3,2,8,81,2,0,4.9,0,26.2,70.3,70.7,0
823815,22,Male,Virginia,265535,3.46,934,30,87.9,5,1,105,2,4,5.0,3,69.7,69.7,76.8,1
377934,18,Male,California,41362,3.87,1022,35,87.3,2,5,99,1,5,2.8,1,84.5,60.5,46.8,1
948540,19,Male,Florida,36930,3.44,935,23,90.5,4,4,71,2,1,6.4,1,60.9,73.0,83.9,1
86474,18,Male,Virginia,65552,3.05,1421,18,100.0,1,2,64,1,2,5.3,2,72.3,80.6,57.0,1
150430,20,Male,Florida,59792,3.15,937,22,98.0,3,4,45,3,3,4.9,2,68.9,57.9,52.7,1
38762,20,Female,Georgia,45876,3.6,1090,27,95.9,1,6,71,3,4,7.1,2,79.4,82.9,68.0,1
853338,19,Female,North Carolina,34797,3.09,1232,17,95.1,3,5,52,1,4,7.5,4,65.8,79.7,69.3,1
924682,17,Female,California,67641,2.62,1106,30,85.1,3,5,42,2,2,4.3,1,55.8,82.8,39.0,0
200379,21,Male,California,73455,2.54,1135,33,97.7,2,3,170,1,2,2.9,0,79.5,69.7,97.9,1
361061,19,Female,Florida,46545,3.46,1543,24,91.7,0,10,93,1,3,4.8,2,100.0,77.2,65.2,1
338471,18,Male,Illinois,81118,3.71,752,15,94.8,3,4,164,2,1,1.1,0,59.1,92.1,71.9,1
738667,17,Male,New York,36934,2.81,1373,31,90.6,1,3,126,2,1,2.5,4,77.9,79.0,81.2,1
708121,21,Male,Texas,47836,2.34,1235,25,98.8,2,5,115,1,1,4.1,5,89.1,73.5,51.7,1
387029,16,Female,Ohio,64124,3.38,1066,24,89.9,2,0,21,2,1,8.6,1,82.7,82.0,100.0,1
524070,22,Female,Ohio,46573,3.5,1200,20,84.8,3,3,57,2,0,3.4,0,87.6,84.6,100.0,1
873170,22,Male,Virginia,54910,2.97,1108,26,73.7,3,3,34,2,2,1.2,0,86.9,67.5,82.4,1
619349,16,Female,Ohio,55970,3.83,1292,21,97.6,5,5,48,2,2,3.5,0,78.6,75.9,65.3,1
903657,18,Male,Ohio,61641,3.66,1101,31,92.9,5,3,73,0,0,4.6,2,61.8,88.0,81.2,1
385647,19,Female,New York,108346,2.94,1277,30,95.4,4,2,140,1,7,3.3,2,70.9,87.7,95.9,1
433828,16,Male,Georgia,36763,2.77,1013,26,84.8,3,4,85,2,2,4.0,4,74.1,77.4,75.8,1
49752,19,Female,Georgia,44101,2.15,1198,22,93.8,6,2,85,0,4,4.9,5,88.3,82.6,73.9,1
946050,18,Male,California,91046,3.3,1323,26,89.6,4,3,81,0,0,6.4,1,72.4,80.1,77.1,1
93633,22,Male,North Carolina,67022,3.45,986,29,88.3,2,1,84,0,0,4.8,1,73.2,88.5,83.7,1
701558,17,Female,New York,43807,1.87,975,28,86.8,3,2,59,1,3,6.7,1,70.1,93.3,77.3,0
546858,21,Male,Virginia,53836,2.7,1037,25,90.6,2,5,177,0,2,2.0,1,81.4,68.3,64.0,1
245605,19,Male,New York,65334,2.39,1433,26,100.0,1,5,36,0,3,2.2,2,66.5,94.7,85.3,1
318766,17,Female,Florida,58899,3.84,925,18,81.4,6,1,84,1,2,4.9,0,85.2,63.7,95.8,0
378713,16,Male,New York,61773,3.16,1444,19,82.5,5,4,85,1,3,3.7,3,74.5,79.8,68.5,1
445473,22,Male,Washington,107456,3.81,946,14,85.7,6,2,72,3,4,6.8,3,61.1,74.1,80.6,1
284481,20,Male,New York,36717,3.81,1143,33,86.0,5,3,81,3,1,3.4,2,60.2,66.4,97.0,1
189813,20,Male,Washington,52046,3.22,1298,20,97.5,2,0,109,0,0,3.1,1,70.8,73.0,55.4,1
106102,19,Female,Ohio,31586,3.15,1416,30,98.4,3,2,198,1,5,5.7,2,65.6,81.0,65.0,1
338337,19,Male,Texas,55877,3.1,1366,36,83.6,2,3,53,0,3,3.5,1,79.5,71.9,50.6,1
355909,21,Male,Georgia,79486,3.12,1306,25,90.1,4,1,114,1,1,2.1,1,85.7,77.8,69.8,1
668792,19,Female,Florida,74277,2.61,1282,28,92.3,3,2,55,1,1,6.9,1,85.1,90.3,69.0,1
650432,22,Female,Illinois,25306,3.46,971,27,100.0,2,2,46,0,4,5.8,2,88.3,70.7,95.4,1
70140,16,Female,New York,126414,2.81,920,14,91.2,2,6,55,1,2,4.0,1,83.8,86.6,94.4,1
803215,20,Female,Florida,253111,3.26,826,20,83.9,3,7,139,0,2,5.4,2,74.0,86.7,53.5,1
214541,16,Female,New York,61430,3.03,1187,21,94.6,1,1,55,1,3,3.2,2,78.1,73.3,68.1,0
179962,18,Male,Georgia,46245,3.51,1424,20,85.3,3,7,158,3,2,5.0,1,81.6,80.5,93.6,1
251570,19,Female,New York,46165,1.68,661,18,93.2,0,3,51,1,0,3.0,2,49.6,89.8,87.1,0
186954,20,Female,Washington,22550,3.18,1076,29,93.1,4,7,85,1,0,4.5,2,94.5,84.9,83.3,1
61108,20,Male,New York,76066,3.12,1505,20,93.8,3,1,140,1,3,4.7,1,61.3,71.5,69.4,1
179899,16,Male,Texas,68866,2.8,999,27,96.1,2,5,83,1,1,5.5,0,70.4,73.9,100.0,1
